a,f,integration_time,megno,final_e,final_theta
2.007857142857143007e+00,1.442568055219803025e+00,1.000000000000000000e+03,3.940608322667304986e+00,6.757254593177217106e-02,1.040608279876226305e+02
2.007857142857143007e+00,1.463939433815652169e+00,1.000000000000000000e+03,2.545261277605345818e+00,7.061749516005678962e-02,8.146414801918540149e+01
2.007857142857143007e+00,1.485310812411500869e+00,1.000000000000000000e+03,1.000000000000000000e+01,8.340118668153957415e-01,6.514874254037174239e+01
2.007857142857143007e+00,1.506682191007350013e+00,1.000000000000000000e+03,4.414681987776615912e+00,4.451309006910114663e-02,1.021679871615850885e+02
2.007857142857143007e+00,1.528053569603198714e+00,1.000000000000000000e+03,3.520358677434348937e+00,3.332976209798843570e-02,5.290692155050356149e+01
2.007857142857143007e+00,1.549424948199047858e+00,1.000000000000000000e+03,2.003668436031916578e+00,4.853288395323803600e-02,1.014658027236877729e+02
2.007857142857143007e+00,1.570796326794896558e+00,1.000000000000000000e+03,2.752680892199239615e+00,2.899369900463113700e-02,8.683653443718579013e+01
2.012142857142857455e+00,5.235987755982988157e-01,1.000000000000000000e+03,1.000000000000000000e+01,5.527074150191404911e+00,9.854300240835145530e+01
2.012142857142857455e+00,5.449701541941477378e-01,1.000000000000000000e+03,1.000000000000000000e+01,1.870226451838742587e+00,2.066048410908418305e+02
2.012142857142857455e+00,5.663415327899966600e-01,1.000000000000000000e+03,1.000000000000000000e+01,1.176556135114363189e+00,1.169458727278512811e+02
2.012142857142857455e+00,5.877129113858455822e-01,1.000000000000000000e+03,1.000000000000000000e+01,2.266853002174589733e+02,6.279250540266109226e+01
2.012142857142857455e+00,6.090842899816946154e-01,1.000000000000000000e+03,1.000000000000000000e+01,1.025323235365060093e+00,2.566322199165513851e+01
2.012142857142857455e+00,6.304556685775435376e-01,1.000000000000000000e+03,1.000000000000000000e+01,9.018273818623486759e-01,2.496741359831688101e+02
2.012142857142857455e+00,6.518270471733924598e-01,1.000000000000000000e+03,1.000000000000000000e+01,1.226476746217965399e+02,3.900982319032610235e+01
2.012142857142857455e+00,6.731984257692413820e-01,1.000000000000000000e+03,1.297400720702598420e+01,3.536486501134193661e-02,1.041624382304477336e+02
2.012142857142857455e+00,6.945698043650903042e-01,1.000000000000000000e+03,1.122124079757884552e+01,7.807982168269297363e-01,1.954335634330133189e+02
2.012142857142857455e+00,7.159411829609392264e-01,1.000000000000000000e+03,1.981343323124471922e+00,5.356082243244544155e-02,8.399484188499252468e+01
2.012142857142857455e+00,7.373125615567881486e-01,1.000000000000000000e+03,1.952448132280501847e+00,6.607525389748047928e-02,9.449636050197781856e+01
2.012142857142857455e+00,7.586839401526370708e-01,1.000000000000000000e+03,2.048402214660741905e+00,5.736898338670082254e-02,9.215012613437060907e+01
2.012142857142857455e+00,7.800553187484859929e-01,1.000000000000000000e+03,1.000000000000000000e+01,5.198233679163874967e+02,1.198529502135473592e+02
2.012142857142857455e+00,8.014266973443349151e-01,1.000000000000000000e+03,2.200064555992135240e+00,4.805241786878615418e-02,1.098303160679044481e+02
2.012142857142857455e+00,8.227980759401839483e-01,1.000000000000000000e+03,1.980358438001380117e+00,7.427220454073348022e-02,8.226953136400183553e+01
2.012142857142857455e+00,8.441694545360328705e-01,1.000000000000000000e+03,1.000000000000000000e+01,4.572410473263104791e+00,1.858458982526617547e+02
2.012142857142857455e+00,8.655408331318817927e-01,1.000000000000000000e+03,3.458841669993926615e+00,7.230249757413526046e-02,6.524911115756464142e+01
2.012142857142857455e+00,8.869122117277307149e-01,1.000000000000000000e+03,1.927648934590977081e+00,7.017081598454026625e-02,7.176828323985478164e+01
2.012142857142857455e+00,9.082835903235796371e-01,1.000000000000000000e+03,2.351579553066708073e+00,4.700300124922125039e-02,3.940368409549389384e+01
2.012142857142857455e+00,9.296549689194286703e-01,1.000000000000000000e+03,4.313414939155057581e+00,9.792472877507628348e-02,1.049511592353893263e+02
2.012142857142857455e+00,9.510263475152775925e-01,1.000000000000000000e+03,2.812214566024189732e+00,6.080015439043189723e-02,1.163890092349189871e+02
2.012142857142857455e+00,9.723977261111265147e-01,1.000000000000000000e+03,2.741840096731886778e+00,6.881375544323327376e-02,8.066289133848236759e+01
2.012142857142857455e+00,9.937691047069754369e-01,1.000000000000000000e+03,2.057820687126360681e+00,7.822057019668120226e-02,1.053306792637674647e+02
2.012142857142857455e+00,1.015140483302824359e+00,1.000000000000000000e+03,2.066861078400722640e+00,7.249081465998982732e-02,7.558121499401707410e+01
2.012142857142857455e+00,1.036511861898673281e+00,1.000000000000000000e+03,2.045691236475763564e+00,7.997465061793802843e-02,9.439270429466965595e+01
2.012142857142857455e+00,1.057883240494522203e+00,1.000000000000000000e+03,2.052197084128728033e+00,6.351264921161518806e-02,7.107166112019658044e+01
2.012142857142857455e+00,1.079254619090371126e+00,1.000000000000000000e+03,2.155445589939641859e+00,5.991343115637018379e-02,4.714614926158396457e+01
2.012142857142857455e+00,1.100625997686220048e+00,1.000000000000000000e+03,2.032098559140452565e+00,7.235958007743878428e-02,6.995841516483554301e+01
2.012142857142857455e+00,1.121997376282068970e+00,1.000000000000000000e+03,2.068918408300941536e+00,7.144891302584031878e-02,7.450991142466840245e+01
2.012142857142857455e+00,1.143368754877918114e+00,1.000000000000000000e+03,2.047145385987695576e+00,7.076358524481908552e-02,7.543174888903500630e+01
2.012142857142857455e+00,1.164740133473766814e+00,1.000000000000000000e+03,2.031188750686595323e+00,7.054200449453842947e-02,7.578960616468124556e+01
2.012142857142857455e+00,1.186111512069615959e+00,1.000000000000000000e+03,2.050199366015743596e+00,7.042792700004904538e-02,7.586761197982060878e+01
2.012142857142857455e+00,1.207482890665464659e+00,1.000000000000000000e+03,2.028328924746299222e+00,7.031250486181343795e-02,7.579662535617663366e+01
2.012142857142857455e+00,1.228854269261313803e+00,1.000000000000000000e+03,2.026835031300848744e+00,7.032934242545425818e-02,7.557938030673838625e+01
2.012142857142857455e+00,1.250225647857162503e+00,1.000000000000000000e+03,1.922928207236489717e+00,7.078341364906381994e-02,7.505409295388770374e+01
2.012142857142857455e+00,1.271597026453011647e+00,1.000000000000000000e+03,2.028557122278804581e+00,7.158323668073596213e-02,7.291998238530869969e+01
2.012142857142857455e+00,1.292968405048860348e+00,1.000000000000000000e+03,2.096099110410399646e+00,6.894513061073578863e-02,6.322989717144132271e+01
2.012142857142857455e+00,1.314339783644709492e+00,1.000000000000000000e+03,2.226823705874370507e+00,4.805230115692877418e-02,4.109517367110020558e+01
2.012142857142857455e+00,1.335711162240558414e+00,1.000000000000000000e+03,2.055065989384590175e+00,8.063095200491411652e-02,9.552279192559953458e+01
2.012142857142857455e+00,1.357082540836407336e+00,1.000000000000000000e+03,2.080080583839574171e+00,4.461006611034099012e-02,3.910813631618837150e+01
2.012142857142857455e+00,1.378453919432256258e+00,1.000000000000000000e+03,2.118510015770559196e+00,7.037531733717786175e-02,9.028942096554735031e+01
2.012142857142857455e+00,1.399825298028105180e+00,1.000000000000000000e+03,3.157724935027641955e+00,5.796843209977654843e-02,1.218696747259052557e+02
2.012142857142857455e+00,1.421196676623954103e+00,1.000000000000000000e+03,2.002694194684829565e+00,3.543530460381227182e-02,1.071903278579035259e+02
2.012142857142857455e+00,1.442568055219803025e+00,1.000000000000000000e+03,2.555418806519540453e+00,4.413570768361687463e-02,1.036022812317814328e+02
2.012142857142857455e+00,1.463939433815652169e+00,1.000000000000000000e+03,2.077991018944672419e+00,7.031112724086636956e-02,9.594621432027962271e+01
2.012142857142857455e+00,1.485310812411500869e+00,1.000000000000000000e+03,1.951700782468264395e+00,6.990324457378674361e-02,9.318574979109948231e+01
2.012142857142857455e+00,1.506682191007350013e+00,1.000000000000000000e+03,2.938884392409314650e+00,1.548891168161781358e-02,6.013719550214543830e+01
2.012142857142857455e+00,1.528053569603198714e+00,1.000000000000000000e+03,2.157498739794523335e+00,6.212316391103708813e-02,9.608804658858173298e+01
2.012142857142857455e+00,1.549424948199047858e+00,1.000000000000000000e+03,2.235272742621869035e+00,3.707879672477850524e-02,9.131461267618337274e+01
2.012142857142857455e+00,1.570796326794896558e+00,1.000000000000000000e+03,1.000000000000000000e+01,4.631747483090244089e+00,1.636021984733951342e+02
2.016428571428571459e+00,5.235987755982988157e-01,1.000000000000000000e+03,5.004350838346375951e+01,3.448665094217718274e-01,1.110631481426636924e+02
2.016428571428571459e+00,5.449701541941477378e-01,1.000000000000000000e+03,1.000000000000000000e+01,9.954464861680327736e-01,1.334195671228528965e+02
2.016428571428571459e+00,5.663415327899966600e-01,1.000000000000000000e+03,1.000000000000000000e+01,1.855858180413908265e+00,1.724736473513132751e+01
2.016428571428571459e+00,5.877129113858455822e-01,1.000000000000000000e+03,3.762973700313876435e+01,4.606247451725721254e-01,1.422335763651874174e+02
2.016428571428571459e+00,6.090842899816946154e-01,1.000000000000000000e+03,1.000000000000000000e+01,2.760007528938453358e+00,1.389378708611450577e+02
2.016428571428571459e+00,6.304556685775435376e-01,1.000000000000000000e+03,9.122528452875253890e+01,9.447849529399250379e-01,1.748895759400757299e+01
2.016428571428571459e+00,6.518270471733924598e-01,1.000000000000000000e+03,1.000000000000000000e+01,8.589928833911393280e-01,9.661167875198847454e+00
2.016428571428571459e+00,6.731984257692413820e-01,1.000000000000000000e+03,1.000000000000000000e+01,1.348883885794198934e+00,2.925348218510642937e+02
2.016428571428571459e+00,6.945698043650903042e-01,1.000000000000000000e+03,1.051618668734187878e+01,6.197228925166211599e-01,3.349217715808840978e+01
2.016428571428571459e+00,7.159411829609392264e-01,1.000000000000000000e+03,2.740588827922848303e+00,4.589963842943371730e-02,8.514967726206408827e+01
2.016428571428571459e+00,7.373125615567881486e-01,1.000000000000000000e+03,2.029033197309583425e+00,5.912306495942004636e-02,9.152802519108837487e+01
2.016428571428571459e+00,7.586839401526370708e-01,1.000000000000000000e+03,2.053509318383520910e+00,2.107727087316764794e-02,1.126101743759157614e+02
2.016428571428571459e+00,7.800553187484859929e-01,1.000000000000000000e+03,2.016177028579188235e+00,2.988148765323934281e-02,1.006157497337068207e+02
2.016428571428571459e+00,8.014266973443349151e-01,1.000000000000000000e+03,2.576532453491163999e+00,5.543822470632204374e-02,9.032794312508089263e+01
2.016428571428571459e+00,8.227980759401839483e-01,1.000000000000000000e+03,2.190847016700574468e+00,5.993253176886382400e-02,6.080187218537066940e+01
2.016428571428571459e+00,8.441694545360328705e-01,1.000000000000000000e+03,2.082876680358855204e+00,7.203105502682970174e-02,7.826478770851376510e+01
2.016428571428571459e+00,8.655408331318817927e-01,1.000000000000000000e+03,2.023199024622652331e+00,4.031996919842133209e-02,3.245664964376958039e+01
2.016428571428571459e+00,8.869122117277307149e-01,1.000000000000000000e+03,2.062042922580978210e+00,7.232520830861904892e-02,7.618855791575823844e+01
2.016428571428571459e+00,9.082835903235796371e-01,1.000000000000000000e+03,2.392734532699148264e+00,8.183853098639866375e-02,1.035360028540972195e+02
2.016428571428571459e+00,9.296549689194286703e-01,1.000000000000000000e+03,2.018508179455388962e+00,6.910216919815163894e-02,5.963344524516129042e+01
2.016428571428571459e+00,9.510263475152775925e-01,1.000000000000000000e+03,1.982798669005123138e+00,5.974267751328780907e-02,3.529760624872740493e+01
2.016428571428571459e+00,9.723977261111265147e-01,1.000000000000000000e+03,1.808772067494268443e+00,6.575463050069363380e-02,7.473147825171143666e+01
2.016428571428571459e+00,9.937691047069754369e-01,1.000000000000000000e+03,2.050411602185214122e+00,7.249101672131821883e-02,6.752646219438749142e+01
2.016428571428571459e+00,1.015140483302824359e+00,1.000000000000000000e+03,1.871819316069391004e+00,7.147580893625167520e-02,7.584280193702051065e+01
2.016428571428571459e+00,1.036511861898673281e+00,1.000000000000000000e+03,2.030163742814111050e+00,7.295613077761983756e-02,7.864247138781581725e+01
2.016428571428571459e+00,1.057883240494522203e+00,1.000000000000000000e+03,1.931550084090229991e+00,7.402113302874409329e-02,8.054096090155425713e+01
2.016428571428571459e+00,1.079254619090371126e+00,1.000000000000000000e+03,1.949507659028209217e+00,7.458591595539720842e-02,8.246850521518692290e+01
2.016428571428571459e+00,1.100625997686220048e+00,1.000000000000000000e+03,2.041151636151294024e+00,7.488687322021007897e-02,8.386292463068072323e+01
2.016428571428571459e+00,1.121997376282068970e+00,1.000000000000000000e+03,1.973970520285402541e+00,7.479492344901973733e-02,8.423693690678517498e+01
2.016428571428571459e+00,1.143368754877918114e+00,1.000000000000000000e+03,1.946015256836308716e+00,7.449725625126082940e-02,8.408609898737871902e+01
2.016428571428571459e+00,1.164740133473766814e+00,1.000000000000000000e+03,2.034593080253042086e+00,7.405410119353562914e-02,8.348014120745256150e+01
2.016428571428571459e+00,1.186111512069615959e+00,1.000000000000000000e+03,2.052001275480595410e+00,7.350353861524321075e-02,8.233264117567061646e+01
2.016428571428571459e+00,1.207482890665464659e+00,1.000000000000000000e+03,1.750287655854597668e+00,7.301297121975779125e-02,8.070086839157619352e+01
2.016428571428571459e+00,1.228854269261313803e+00,1.000000000000000000e+03,1.948117382636332939e+00,7.278927703075173394e-02,7.884129123834914310e+01
2.016428571428571459e+00,1.250225647857162503e+00,1.000000000000000000e+03,2.028985413226243040e+00,7.281104451332574834e-02,7.709506296227489486e+01
2.016428571428571459e+00,1.271597026453011647e+00,1.000000000000000000e+03,1.928579487395810199e+00,7.282316758852921956e-02,7.569202224585686167e+01
2.016428571428571459e+00,1.292968405048860348e+00,1.000000000000000000e+03,2.051139602808962348e+00,7.267004290470145678e-02,7.475261479979597823e+01
2.016428571428571459e+00,1.314339783644709492e+00,1.000000000000000000e+03,2.068122691919820788e+00,7.232521157075699758e-02,7.454449848402258283e+01
2.016428571428571459e+00,1.335711162240558414e+00,1.000000000000000000e+03,1.973841111963827943e+00,7.162181695839875406e-02,7.501561319750490497e+01
2.016428571428571459e+00,1.357082540836407336e+00,1.000000000000000000e+03,2.031339550960294726e+00,7.058618609796396548e-02,7.484660840430676387e+01
2.016428571428571459e+00,1.378453919432256258e+00,1.000000000000000000e+03,2.030257033545412426e+00,6.996706043560174670e-02,7.563454035307094614e+01
2.016428571428571459e+00,1.399825298028105180e+00,1.000000000000000000e+03,2.026699096284157342e+00,7.182353388628362478e-02,7.214234508694453041e+01
2.016428571428571459e+00,1.421196676623954103e+00,1.000000000000000000e+03,2.598868306877208489e+00,4.713199772019276146e-02,3.871847698307710317e+01
2.016428571428571459e+00,1.442568055219803025e+00,1.000000000000000000e+03,2.061551117533443556e+00,7.482022929463444383e-02,9.526217655556156672e+01
2.016428571428571459e+00,1.463939433815652169e+00,1.000000000000000000e+03,2.160482018791593628e+00,7.186412999463562268e-02,8.600006754137076825e+01
2.016428571428571459e+00,1.485310812411500869e+00,1.000000000000000000e+03,2.598392492290457323e+00,4.534663043084535827e-02,1.150028103026837130e+02
2.016428571428571459e+00,1.506682191007350013e+00,1.000000000000000000e+03,2.230176550890327736e+00,6.980647879307499970e-02,7.982476773494371969e+01
2.016428571428571459e+00,1.528053569603198714e+00,1.000000000000000000e+03,2.963754260456027634e+00,4.078546023438549273e-02,4.514497221029181873e+01
2.016428571428571459e+00,1.549424948199047858e+00,1.000000000000000000e+03,2.846136787162942383e+01,5.374975569723917657e-01,5.081845742985944270e+01
2.016428571428571459e+00,1.570796326794896558e+00,1.000000000000000000e+03,3.765165561001317052e+00,5.837534744892809713e-02,1.052049139939325784e+02
