a3,f3,megno3,final_e3,final_theta3
2.007857142857143007e+00,1.143368754877918114e+00,1.000000000000000000e+01,7.610141454016120299e+00,2.305839874850689171e+02
2.007857142857143007e+00,1.164740133473766814e+00,1.000000000000000000e+01,1.343309245865187851e+00,1.495013404641666455e+02
2.007857142857143007e+00,1.186111512069615959e+00,1.167255560435786421e+01,5.151764287830974398e-01,6.657713450465097083e+01
2.007857142857143007e+00,1.207482890665464659e+00,8.501838390548659419e+00,8.523563408206512315e-02,1.047390754266685633e+02
2.007857142857143007e+00,1.228854269261313803e+00,1.000000000000000000e+01,1.156087285839555223e+00,9.564524827564386555e+01
2.007857142857143007e+00,1.250225647857162503e+00,1.000000000000000000e+01,1.271979815266142566e+00,1.595626921322471219e+02
2.007857142857143007e+00,1.271597026453011647e+00,1.000000000000000000e+01,1.626721871493994831e+00,1.583524209790660962e+02
2.007857142857143007e+00,1.292968405048860348e+00,7.271223536526011166e+00,1.871109795985624602e-02,1.004915325752446762e+02
2.007857142857143007e+00,1.314339783644709492e+00,2.341094885743582044e+00,8.024936655165047783e-02,5.747008607553947002e+01
2.007857142857143007e+00,1.335711162240558414e+00,1.000000000000000000e+01,4.274977333891945896e+00,1.600901670998744351e+02
2.007857142857143007e+00,1.357082540836407336e+00,1.205922585633684285e+01,8.714229986652973770e-01,1.890027783684513167e+02
2.007857142857143007e+00,1.378453919432256258e+00,7.432046383774400411e+00,7.101497752364676064e-01,3.081342622358045347e+01
2.007857142857143007e+00,1.399825298028105180e+00,4.324276517821323829e+00,9.329059626426644547e-02,8.536031509375037274e+01
2.007857142857143007e+00,1.421196676623954103e+00,1.000000000000000000e+01,8.355427766707661519e-01,1.944681253497458613e+02
2.007857142857143007e+00,1.442568055219803025e+00,1.000000000000000000e+01,2.258247337370146379e+00,3.653117815653514100e+01
2.007857142857143007e+00,1.463939433815652169e+00,1.000000000000000000e+01,2.418563734929809250e+00,5.995985592095418326e+01
2.007857142857143007e+00,1.485310812411500869e+00,1.000000000000000000e+01,8.399816168955066553e-01,1.673094388249259623e+01
2.007857142857143007e+00,1.506682191007350013e+00,1.000000000000000000e+01,1.862430639657444820e+00,9.164234306629632343e+00
2.007857142857143007e+00,1.528053569603198714e+00,1.000000000000000000e+01,1.839974149424604910e+00,3.666121816131991396e-01
2.007857142857143007e+00,1.549424948199047858e+00,4.139842304508069226e+00,6.920631824825028422e-02,1.093546223325370619e+02
2.007857142857143007e+00,1.570796326794896558e+00,1.190354401901499237e+01,6.834669372529872389e-02,1.085747686697769154e+02
2.012142857142857455e+00,5.235987755982988157e-01,1.000000000000000000e+01,9.129404380355401472e-01,2.184258122085835510e+02
2.012142857142857455e+00,5.449701541941477378e-01,1.000000000000000000e+01,4.126445784783763315e+02,3.428133681966761159e+00
2.012142857142857455e+00,5.663415327899966600e-01,1.000000000000000000e+01,8.813792555469460721e-01,2.508931062098736504e+02
2.012142857142857455e+00,5.877129113858455822e-01,1.000000000000000000e+01,9.948874617731534586e-01,9.226678967790414276e+01
2.012142857142857455e+00,6.090842899816946154e-01,1.000000000000000000e+01,8.624224691798118014e-01,2.192090075043037416e+02
2.012142857142857455e+00,6.304556685775435376e-01,1.000000000000000000e+01,1.644859400221294177e+00,7.271785529935598902e+01
2.012142857142857455e+00,6.518270471733924598e-01,1.000000000000000000e+01,8.064784312596909865e-01,1.058396595689406041e+02
2.012142857142857455e+00,6.731984257692413820e-01,1.000000000000000000e+01,4.408403524370038795e+00,7.222883804074160707e+01
2.012142857142857455e+00,6.945698043650903042e-01,1.000000000000000000e+01,1.063388921073499915e+00,2.253071363130516147e+01
2.012142857142857455e+00,7.159411829609392264e-01,1.000000000000000000e+01,8.062936694639146751e-01,1.414787798485166945e+02
2.012142857142857455e+00,7.373125615567881486e-01,1.000000000000000000e+01,8.115505766445622049e-01,2.913223422336621411e+02
2.012142857142857455e+00,7.586839401526370708e-01,2.127973816102842086e+00,7.813302175737288358e-02,9.215721494000142400e+01
2.012142857142857455e+00,7.800553187484859929e-01,1.430131353741478151e+01,8.573309217999390552e-02,4.542245690325398044e+01
2.012142857142857455e+00,8.014266973443349151e-01,1.000000000000000000e+01,1.351183968921078726e+00,9.524374578103522992e+01
2.012142857142857455e+00,8.227980759401839483e-01,6.916604019852743868e+00,9.295052098810225455e-03,4.208220203527141479e+01
2.012142857142857455e+00,8.441694545360328705e-01,1.000000000000000000e+01,7.731171740264783487e+00,9.959691357468641115e+01
2.012142857142857455e+00,8.655408331318817927e-01,1.000000000000000000e+01,1.239001974909801573e+00,2.374881239454734327e+02
2.012142857142857455e+00,8.869122117277307149e-01,1.000000000000000000e+01,6.062139109857618280e+00,1.385805023405708880e+02
2.012142857142857455e+00,9.082835903235796371e-01,1.000000000000000000e+01,9.750091842080539362e-01,1.112864026157010642e+02
2.012142857142857455e+00,9.296549689194286703e-01,1.000000000000000000e+01,2.616978149145814392e+00,2.615498688961948801e+02
2.012142857142857455e+00,9.510263475152775925e-01,1.000000000000000000e+01,1.190461991295123090e+00,1.455174652832366178e+02
2.012142857142857455e+00,9.723977261111265147e-01,1.000000000000000000e+01,1.960716431025780082e+01,2.924384776945727893e+01
2.012142857142857455e+00,9.937691047069754369e-01,1.000000000000000000e+01,3.195606141003833667e+00,1.490199431205834628e+02
2.012142857142857455e+00,1.015140483302824359e+00,1.204855441337793920e+01,1.180546070186809793e-01,6.971450788321904213e+01
2.012142857142857455e+00,1.036511861898673281e+00,4.091686042731307538e+00,6.594837275668234688e-02,7.163840222072516895e+01
2.012142857142857455e+00,1.057883240494522203e+00,1.000000000000000000e+01,8.390747909843315755e-01,2.138656172714488264e+02
2.012142857142857455e+00,1.079254619090371126e+00,9.496107342172338761e+00,2.340995823313891666e-01,5.381701567377693607e+01
2.012142857142857455e+00,1.100625997686220048e+00,6.416225229068321312e+01,9.684365792559350705e-01,6.576797056697249388e+01
2.012142857142857455e+00,1.121997376282068970e+00,3.833367823744720848e+00,1.235284141206784286e-01,8.790698996320193714e+01
2.012142857142857455e+00,1.143368754877918114e+00,3.231219244134605262e+00,7.017853734465709370e-02,1.093856790758640187e+02
2.012142857142857455e+00,1.164740133473766814e+00,1.000000000000000000e+01,3.860358905457329293e+00,1.744237991068483495e+02
